"x","y","u","type"
9.4,9.9,0,"GP"
9.4,10,0,"GP"
9.5,9.6,0,"GP"
9.5,9.7,0,"GP"
9.5,9.8,0,"GP"
9.5,9.9,0,"GP"
9.5,10,0,"GP"
9.6,9.7,0,"GP"
9.6,9.8,0,"GP"
9.6,9.9,0,"GP"
9.6,10,0,"GP"
9.7,9.8,0,"GP"
9.7,9.9,0,"GP"
9.7,10,0,"GP"
9.8,9.9,0,"GP"
9.8,10,0,"GP"
9.9,10,0,"GP"
0.1,0.2,108.946647,"Exact"
0.1,0.3,112.955845,"Exact"
0.1,0.4,116.541223,"Exact"
0.1,0.5,119.727385,"Exact"
0.1,0.6,122.538257,"Exact"
0.1,0.7,124.997127,"Exact"
0.1,0.8,127.126672,"Exact"
0.1,0.9,128.948953,"Exact"
0.1,1,130.485395,"Exact"
0.1,1.1,131.756766,"Exact"
0.1,1.2,132.78315,"Exact"
0.1,1.3,133.583923,"Exact"
0.1,1.4,134.177719,"Exact"
0.1,1.5,134.582416,"Exact"
0.1,1.6,134.815111,"Exact"
0.1,1.7,134.892102,"Exact"
0.1,1.8,134.828884,"Exact"
0.1,1.9,134.640135,"Exact"
0.1,2,134.339715,"Exact"
0.1,2.1,133.94067,"Exact"
0.1,2.2,133.455236,"Exact"
0.1,2.3,132.89485,"Exact"
0.1,2.4,132.270163,"Exact"
0.1,2.5,131.591057,"Exact"
0.1,2.6,130.866666,"Exact"
0.1,2.7,130.105398,"Exact"
0.1,2.8,129.314962,"Exact"
0.1,2.9,128.502393,"Exact"
0.1,3,127.674081,"Exact"
0.1,3.1,126.835805,"Exact"
0.1,3.2,125.992757,"Exact"
0.1,3.3,125.149583,"Exact"
0.1,3.4,124.310406,"Exact"
0.1,3.5,123.478864,"Exact"
0.1,3.6,122.658142,"Exact"
0.1,3.7,121.851,"Exact"
0.1,3.8,121.05981,"Exact"
0.1,3.9,120.286579,"Exact"
0.1,4,119.532985,"Exact"
0.1,4.1,118.800401,"Exact"
0.1,4.2,118.089927,"Exact"
0.1,4.3,117.40241,"Exact"
0.1,4.4,116.738471,"Exact"
0.1,4.5,116.098533,"Exact"
0.1,4.6,115.482835,"Exact"
0.1,4.7,114.891457,"Exact"
0.1,4.8,114.324339,"Exact"
0.1,4.9,113.781299,"Exact"
0.1,5,113.262046,"Exact"
0.1,5.1,112.766199,"Exact"
0.1,5.2,112.293298,"Exact"
0.1,5.3,111.84282,"Exact"
0.1,5.4,111.414186,"Exact"
0.1,5.5,111.006774,"Exact"
0.1,5.6,110.619928,"Exact"
0.1,5.7,110.252965,"Exact"
0.1,5.8,109.905184,"Exact"
0.1,5.9,109.575872,"Exact"
0.1,6,109.264308,"Exact"
0.1,6.1,108.969772,"Exact"
0.1,6.2,108.691545,"Exact"
0.1,6.3,108.428916,"Exact"
0.1,6.4,108.181181,"Exact"
0.1,6.5,107.947654,"Exact"
0.1,6.6,107.727657,"Exact"
0.1,6.7,107.520536,"Exact"
0.1,6.8,107.325649,"Exact"
0.1,6.9,107.142377,"Exact"
0.1,7,106.970121,"Exact"
0.1,7.1,106.808302,"Exact"
0.1,7.2,106.656363,"Exact"
0.1,7.3,106.513769,"Exact"
0.1,7.4,106.380007,"Exact"
0.1,7.5,106.254585,"Exact"
0.1,7.6,106.137033,"Exact"
0.1,7.7,106.026901,"Exact"
0.1,7.8,105.923763,"Exact"
0.1,7.9,105.827211,"Exact"
0.1,8,105.736857,"Exact"
0.1,8.1,105.652333,"Exact"
0.1,8.2,105.573291,"Exact"
0.1,8.3,105.499397,"Exact"
0.1,8.4,105.43034,"Exact"
0.1,8.5,105.365823,"Exact"
0.1,8.6,105.305563,"Exact"
0.1,8.7,105.249298,"Exact"
0.1,8.8,105.196776,"Exact"
0.1,8.9,105.147761,"Exact"
0.1,9,105.102032,"Exact"
0.1,9.1,105.059378,"Exact"
0.1,9.2,105.019602,"Exact"
0.1,9.3,104.982518,"Exact"
0.1,9.4,104.947953,"Exact"
0.1,9.5,104.915742,"Exact"
0.1,9.6,104.885731,"Exact"
0.1,9.7,104.857776,"Exact"
0.1,9.8,104.831741,"Exact"
0.1,9.9,104.807498,"Exact"
0.1,10,104.784929,"Exact"
0.2,0.3,112.953521,"Exact"
0.2,0.4,116.580325,"Exact"
0.2,0.5,119.825084,"Exact"
0.2,0.6,122.709614,"Exact"
0.2,0.7,125.25524,"Exact"
0.2,0.8,127.482805,"Exact"
0.2,0.9,129.412662,"Exact"
0.2,1,131.064646,"Exact"
0.2,1.1,132.458055,"Exact"
0.2,1.2,133.611616,"Exact"
0.2,1.3,134.543455,"Exact"
0.2,1.4,135.271069,"Exact"
0.2,1.5,135.811298,"Exact"
0.2,1.6,136.180303,"Exact"
0.2,1.7,136.393543,"Exact"
0.2,1.8,136.465762,"Exact"
0.2,1.9,136.410979,"Exact"
0.2,2,136.242473,"Exact"
0.2,2.1,135.972788,"Exact"
0.2,2.2,135.613732,"Exact"
0.2,2.3,135.176378,"Exact"
0.2,2.4,134.671078,"Exact"
0.2,2.5,134.107471,"Exact"
0.2,2.6,133.494501,"Exact"
0.2,2.7,132.840435,"Exact"
0.2,2.8,132.152881,"Exact"
0.2,2.9,131.438816,"Exact"
0.2,3,130.704604,"Exact"
0.2,3.1,129.956028,"Exact"
0.2,3.2,129.198316,"Exact"
0.2,3.3,128.436167,"Exact"
0.2,3.4,127.673781,"Exact"
0.2,3.5,126.914892,"Exact"
0.2,3.6,126.162791,"Exact"
0.2,3.7,125.420359,"Exact"
0.2,3.8,124.690097,"Exact"
0.2,3.9,123.97415,"Exact"
0.2,4,123.274338,"Exact"
0.2,4.1,122.592181,"Exact"
0.2,4.2,121.928927,"Exact"
0.2,4.3,121.285573,"Exact"
0.2,4.4,120.66289,"Exact"
0.2,4.5,120.061448,"Exact"
0.2,4.6,119.481632,"Exact"
0.2,4.7,118.923665,"Exact"
0.2,4.8,118.387628,"Exact"
0.2,4.9,117.873472,"Exact"
0.2,5,117.381037,"Exact"
0.2,5.1,116.91007,"Exact"
0.2,5.2,116.460231,"Exact"
0.2,5.3,116.031113,"Exact"
0.2,5.4,115.622247,"Exact"
0.2,5.5,115.233116,"Exact"
0.2,5.6,114.863165,"Exact"
0.2,5.7,114.511805,"Exact"
0.2,5.8,114.178425,"Exact"
0.2,5.9,113.862396,"Exact"
0.2,6,113.563077,"Exact"
0.2,6.1,113.279822,"Exact"
0.2,6.2,113.011983,"Exact"
0.2,6.3,112.758913,"Exact"
0.2,6.4,112.519972,"Exact"
0.2,6.5,112.294528,"Exact"
0.2,6.6,112.081961,"Exact"
0.2,6.7,111.881663,"Exact"
0.2,6.8,111.693041,"Exact"
0.2,6.9,111.515519,"Exact"
0.2,7,111.348537,"Exact"
0.2,7.1,111.191554,"Exact"
0.2,7.2,111.044048,"Exact"
0.2,7.3,110.905515,"Exact"
0.2,7.4,110.775473,"Exact"
0.2,7.5,110.653456,"Exact"
0.2,7.6,110.539021,"Exact"
0.2,7.7,110.431741,"Exact"
0.2,7.8,110.33121,"Exact"
0.2,7.9,110.237042,"Exact"
0.2,8,110.148867,"Exact"
0.2,8.1,110.066334,"Exact"
0.2,8.2,109.989109,"Exact"
0.2,8.3,109.916875,"Exact"
0.2,8.4,109.849333,"Exact"
0.2,8.5,109.786197,"Exact"
0.2,8.6,109.727198,"Exact"
0.2,8.7,109.672082,"Exact"
0.2,8.8,109.620608,"Exact"
0.2,8.9,109.572547,"Exact"
0.2,9,109.527687,"Exact"
0.2,9.1,109.485824,"Exact"
0.2,9.2,109.446769,"Exact"
0.2,9.3,109.410341,"Exact"
0.2,9.4,109.376372,"Exact"
0.2,9.5,109.344703,"Exact"
0.2,9.6,109.315185,"Exact"
0.2,9.7,109.287677,"Exact"
0.2,9.8,109.262048,"Exact"
0.2,9.9,109.238175,"Exact"
0.2,10,109.215941,"Exact"
0.3,0.4,116.532418,"Exact"
0.3,0.5,119.814656,"Exact"
0.3,0.6,122.752166,"Exact"
0.3,0.7,125.364382,"Exact"
0.3,0.8,127.67038,"Exact"
0.3,0.9,129.688853,"Exact"
0.3,1,131.438095,"Exact"
0.3,1.1,132.935968,"Exact"
0.3,1.2,134.199864,"Exact"
0.3,1.3,135.246681,"Exact"
0.3,1.4,136.092785,"Exact"
0.3,1.5,136.753984,"Exact"
0.3,1.6,137.245499,"Exact"
0.3,1.7,137.581942,"Exact"
0.3,1.8,137.777296,"Exact"
0.3,1.9,137.8449,"Exact"
0.3,2,137.797436,"Exact"
0.3,2.1,137.646923,"Exact"
0.3,2.2,137.404715,"Exact"
0.3,2.3,137.081497,"Exact"
0.3,2.4,136.687294,"Exact"
0.3,2.5,136.231475,"Exact"
0.3,2.6,135.722767,"Exact"
0.3,2.7,135.169265,"Exact"
0.3,2.8,134.578453,"Exact"
0.3,2.9,133.957217,"Exact"
0.3,3,133.311872,"Exact"
0.3,3.1,132.64818,"Exact"
0.3,3.2,131.971375,"Exact"
0.3,3.3,131.286187,"Exact"
0.3,3.4,130.596872,"Exact"
0.3,3.5,129.907231,"Exact"
0.3,3.6,129.220645,"Exact"
0.3,3.7,128.540093,"Exact"
0.3,3.8,127.868185,"Exact"
0.3,3.9,127.207187,"Exact"
0.3,4,126.559042,"Exact"
0.3,4.1,125.925401,"Exact"
0.3,4.2,125.307644,"Exact"
0.3,4.3,124.706902,"Exact"
0.3,4.4,124.124084,"Exact"
0.3,4.5,123.559893,"Exact"
0.3,4.6,123.014848,"Exact"
0.3,4.7,122.489305,"Exact"
0.3,4.8,121.983471,"Exact"
0.3,4.9,121.497423,"Exact"
0.3,5,121.031125,"Exact"
0.3,5.1,120.584439,"Exact"
0.3,5.2,120.157139,"Exact"
0.3,5.3,119.748926,"Exact"
0.3,5.4,119.359435,"Exact"
0.3,5.5,118.988249,"Exact"
0.3,5.6,118.634906,"Exact"
0.3,5.7,118.298907,"Exact"
0.3,5.8,117.979725,"Exact"
0.3,5.9,117.676812,"Exact"
0.3,6,117.389602,"Exact"
0.3,6.1,117.11752,"Exact"
0.3,6.2,116.859985,"Exact"
0.3,6.3,116.616413,"Exact"
0.3,6.4,116.386222,"Exact"
0.3,6.5,116.168836,"Exact"
0.3,6.6,115.963686,"Exact"
0.3,6.7,115.770212,"Exact"
0.3,6.8,115.587866,"Exact"
0.3,6.9,115.416113,"Exact"
0.3,7,115.254432,"Exact"
0.3,7.1,115.102318,"Exact"
0.3,7.2,114.959283,"Exact"
0.3,7.3,114.824855,"Exact"
0.3,7.4,114.698579,"Exact"
0.3,7.5,114.580016,"Exact"
0.3,7.6,114.468748,"Exact"
0.3,7.7,114.364371,"Exact"
0.3,7.8,114.266502,"Exact"
0.3,7.9,114.174771,"Exact"
0.3,8,114.088828,"Exact"
0.3,8.1,114.008338,"Exact"
0.3,8.2,113.932984,"Exact"
0.3,8.3,113.862462,"Exact"
0.3,8.4,113.796485,"Exact"
0.3,8.5,113.73478,"Exact"
0.3,8.6,113.677091,"Exact"
0.3,8.7,113.623171,"Exact"
0.3,8.8,113.572789,"Exact"
0.3,8.9,113.525727,"Exact"
0.3,9,113.481778,"Exact"
0.3,9.1,113.440748,"Exact"
0.3,9.2,113.402452,"Exact"
0.3,9.3,113.366718,"Exact"
0.3,9.4,113.333381,"Exact"
0.3,9.5,113.302289,"Exact"
0.3,9.6,113.273297,"Exact"
0.3,9.7,113.246268,"Exact"
0.3,9.8,113.221076,"Exact"
0.3,9.9,113.197601,"Exact"
0.3,10,113.175729,"Exact"
0.4,0.5,119.706535,"Exact"
0.4,0.6,122.67799,"Exact"
0.4,0.7,125.338148,"Exact"
0.4,0.8,127.704382,"Exact"
0.4,0.9,129.793795,"Exact"
0.4,1,131.623187,"Exact"
0.4,1.1,133.20902,"Exact"
0.4,1.2,134.567392,"Exact"
0.4,1.3,135.713992,"Exact"
0.4,1.4,136.664075,"Exact"
0.4,1.5,137.432423,"Exact"
0.4,1.6,138.033324,"Exact"
0.4,1.7,138.480538,"Exact"
0.4,1.8,138.78728,"Exact"
0.4,1.9,138.9662,"Exact"
0.4,2,139.029366,"Exact"
0.4,2.1,138.988256,"Exact"
0.4,2.2,138.853749,"Exact"
0.4,2.3,138.63612,"Exact"
0.4,2.4,138.345043,"Exact"
0.4,2.5,137.989592,"Exact"
0.4,2.6,137.578252,"Exact"
0.4,2.7,137.118921,"Exact"
0.4,2.8,136.618931,"Exact"
0.4,2.9,136.085055,"Exact"
0.4,3,135.523529,"Exact"
0.4,3.1,134.940071,"Exact"
0.4,3.2,134.339897,"Exact"
0.4,3.3,133.727747,"Exact"
0.4,3.4,133.107905,"Exact"
0.4,3.5,132.484223,"Exact"
0.4,3.6,131.860146,"Exact"
0.4,3.7,131.238734,"Exact"
0.4,3.8,130.622688,"Exact"
0.4,3.9,130.014372,"Exact"
0.4,4,129.41584,"Exact"
0.4,4.1,128.828855,"Exact"
0.4,4.2,128.254915,"Exact"
0.4,4.3,127.695273,"Exact"
0.4,4.4,127.150957,"Exact"
0.4,4.5,126.622793,"Exact"
0.4,4.6,126.111425,"Exact"
0.4,4.7,125.617325,"Exact"
0.4,4.8,125.140822,"Exact"
0.4,4.9,124.682108,"Exact"
0.4,5,124.241259,"Exact"
0.4,5.1,123.818246,"Exact"
0.4,5.2,123.412951,"Exact"
0.4,5.3,123.025173,"Exact"
0.4,5.4,122.654648,"Exact"
0.4,5.5,122.30105,"Exact"
0.4,5.6,121.964006,"Exact"
0.4,5.7,121.643102,"Exact"
0.4,5.8,121.337891,"Exact"
0.4,5.9,121.0479,"Exact"
0.4,6,120.772637,"Exact"
0.4,6.1,120.511593,"Exact"
0.4,6.2,120.264251,"Exact"
0.4,6.3,120.030087,"Exact"
0.4,6.4,119.808576,"Exact"
0.4,6.5,119.599194,"Exact"
0.4,6.6,119.401421,"Exact"
0.4,6.7,119.214743,"Exact"
0.4,6.8,119.038656,"Exact"
0.4,6.9,118.872665,"Exact"
0.4,7,118.716287,"Exact"
0.4,7.1,118.569051,"Exact"
0.4,7.2,118.430502,"Exact"
0.4,7.3,118.300197,"Exact"
0.4,7.4,118.177709,"Exact"
0.4,7.5,118.062628,"Exact"
0.4,7.6,117.954556,"Exact"
0.4,7.7,117.853115,"Exact"
0.4,7.8,117.757939,"Exact"
0.4,7.9,117.668679,"Exact"
0.4,8,117.585004,"Exact"
0.4,8.1,117.506593,"Exact"
0.4,8.2,117.433145,"Exact"
0.4,8.3,117.36437,"Exact"
0.4,8.4,117.299994,"Exact"
0.4,8.5,117.239756,"Exact"
0.4,8.6,117.18341,"Exact"
0.4,8.7,117.13072,"Exact"
0.4,8.8,117.081464,"Exact"
0.4,8.9,117.035433,"Exact"
0.4,9,116.992427,"Exact"
0.4,9.1,116.95226,"Exact"
0.4,9.2,116.914753,"Exact"
0.4,9.3,116.87974,"Exact"
0.4,9.4,116.847063,"Exact"
0.4,9.5,116.816574,"Exact"
0.4,9.6,116.788132,"Exact"
0.4,9.7,116.761607,"Exact"
0.4,9.8,116.736875,"Exact"
0.4,9.9,116.713819,"Exact"
0.4,10,116.69233,"Exact"
0.5,0.6,122.498742,"Exact"
0.5,0.7,125.189668,"Exact"
0.5,0.8,127.599309,"Exact"
0.5,0.9,129.743239,"Exact"
0.5,1,131.636819,"Exact"
0.5,1.1,133.295167,"Exact"
0.5,1.2,134.733117,"Exact"
0.5,1.3,135.965184,"Exact"
0.5,1.4,137.005532,"Exact"
0.5,1.5,137.867936,"Exact"
0.5,1.6,138.565755,"Exact"
0.5,1.7,139.111906,"Exact"
0.5,1.8,139.518831,"Exact"
0.5,1.9,139.798485,"Exact"
0.5,2,139.962314,"Exact"
0.5,2.1,140.021238,"Exact"
0.5,2.2,139.985646,"Exact"
0.5,2.3,139.865385,"Exact"
0.5,2.4,139.669758,"Exact"
0.5,2.5,139.407524,"Exact"
0.5,2.6,139.086899,"Exact"
0.5,2.7,138.715564,"Exact"
0.5,2.8,138.300673,"Exact"
0.5,2.9,137.848864,"Exact"
0.5,3,137.366271,"Exact"
0.5,3.1,136.858543,"Exact"
0.5,3.2,136.330856,"Exact"
0.5,3.3,135.787935,"Exact"
0.5,3.4,135.234075,"Exact"
0.5,3.5,134.673154,"Exact"
0.5,3.6,134.108663,"Exact"
0.5,3.7,133.543723,"Exact"
0.5,3.8,132.981107,"Exact"
0.5,3.9,132.423264,"Exact"
0.5,4,131.872337,"Exact"
0.5,4.1,131.330188,"Exact"
0.5,4.2,130.798417,"Exact"
0.5,4.3,130.278385,"Exact"
0.5,4.4,129.771229,"Exact"
0.5,4.5,129.277886,"Exact"
0.5,4.6,128.799108,"Exact"
0.5,4.7,128.33548,"Exact"
0.5,4.8,127.887436,"Exact"
0.5,4.9,127.455279,"Exact"
0.5,5,127.039186,"Exact"
0.5,5.1,126.639232,"Exact"
0.5,5.2,126.255395,"Exact"
0.5,5.3,125.887572,"Exact"
0.5,5.4,125.535587,"Exact"
0.5,5.5,125.199204,"Exact"
0.5,5.6,124.878132,"Exact"
0.5,5.7,124.572038,"Exact"
0.5,5.8,124.280551,"Exact"
0.5,5.9,124.00327,"Exact"
0.5,6,123.73977,"Exact"
0.5,6.1,123.489607,"Exact"
0.5,6.2,123.252325,"Exact"
0.5,6.3,123.027458,"Exact"
0.5,6.4,122.814534,"Exact"
0.5,6.5,122.61308,"Exact"
0.5,6.6,122.422622,"Exact"
0.5,6.7,122.242693,"Exact"
0.5,6.8,122.072828,"Exact"
0.5,6.9,121.912571,"Exact"
0.5,7,121.761477,"Exact"
0.5,7.1,121.619108,"Exact"
0.5,7.2,121.485039,"Exact"
0.5,7.3,121.358858,"Exact"
0.5,7.4,121.240165,"Exact"
0.5,7.5,121.128573,"Exact"
0.5,7.6,121.023711,"Exact"
0.5,7.7,120.92522,"Exact"
0.5,7.8,120.832755,"Exact"
0.5,7.9,120.745987,"Exact"
0.5,8,120.664599,"Exact"
0.5,8.1,120.58829,"Exact"
0.5,8.2,120.516771,"Exact"
0.5,8.3,120.449766,"Exact"
0.5,8.4,120.387015,"Exact"
0.5,8.5,120.328268,"Exact"
0.5,8.6,120.273289,"Exact"
0.5,8.7,120.221853,"Exact"
0.5,8.8,120.173746,"Exact"
0.5,8.9,120.128769,"Exact"
0.5,9,120.086729,"Exact"
0.5,9.1,120.047446,"Exact"
0.5,9.2,120.01075,"Exact"
0.5,9.3,119.976479,"Exact"
0.5,9.4,119.944481,"Exact"
0.5,9.5,119.914614,"Exact"
0.5,9.6,119.886743,"Exact"
0.5,9.7,119.860739,"Exact"
0.5,9.8,119.836484,"Exact"
0.5,9.9,119.813864,"Exact"
0.5,10,119.792775,"Exact"
0.6,0.7,124.931587,"Exact"
0.6,0.8,127.369131,"Exact"
0.6,0.9,129.552379,"Exact"
0.6,1,131.495316,"Exact"
0.6,1.1,133.211765,"Exact"
0.6,1.2,134.715342,"Exact"
0.6,1.3,136.019423,"Exact"
0.6,1.4,137.137108,"Exact"
0.6,1.5,138.081187,"Exact"
0.6,1.6,138.864108,"Exact"
0.6,1.7,139.497945,"Exact"
0.6,1.8,139.994378,"Exact"
0.6,1.9,140.364664,"Exact"
0.6,2,140.619616,"Exact"
0.6,2.1,140.769593,"Exact"
0.6,2.2,140.82448,"Exact"
0.6,2.3,140.793681,"Exact"
0.6,2.4,140.68611,"Exact"
0.6,2.5,140.510192,"Exact"
0.6,2.6,140.273856,"Exact"
0.6,2.7,139.984544,"Exact"
0.6,2.8,139.649213,"Exact"
0.6,2.9,139.27434,"Exact"
0.6,3,138.865938,"Exact"
0.6,3.1,138.429565,"Exact"
0.6,3.2,137.970335,"Exact"
0.6,3.3,137.492939,"Exact"
0.6,3.4,137.001657,"Exact"
0.6,3.5,136.500379,"Exact"
0.6,3.6,135.992622,"Exact"
0.6,3.7,135.481547,"Exact"
0.6,3.8,134.969984,"Exact"
0.6,3.9,134.460446,"Exact"
0.6,4,133.955154,"Exact"
0.6,4.1,133.456052,"Exact"
0.6,4.2,132.964831,"Exact"
0.6,4.3,132.482941,"Exact"
0.6,4.4,132.011619,"Exact"
0.6,4.5,131.5519,"Exact"
0.6,4.6,131.104634,"Exact"
0.6,4.7,130.670508,"Exact"
0.6,4.8,130.250056,"Exact"
0.6,4.9,129.843675,"Exact"
0.6,5,129.451642,"Exact"
0.6,5.1,129.074124,"Exact"
0.6,5.2,128.711192,"Exact"
0.6,5.3,128.36283,"Exact"
0.6,5.4,128.028949,"Exact"
0.6,5.5,127.709394,"Exact"
0.6,5.6,127.403954,"Exact"
0.6,5.7,127.11237,"Exact"
0.6,5.8,126.834343,"Exact"
0.6,5.9,126.569541,"Exact"
0.6,6,126.317604,"Exact"
0.6,6.1,126.078148,"Exact"
0.6,6.2,125.850777,"Exact"
0.6,6.3,125.635077,"Exact"
0.6,6.4,125.43063,"Exact"
0.6,6.5,125.237009,"Exact"
0.6,6.6,125.053789,"Exact"
0.6,6.7,124.880542,"Exact"
0.6,6.8,124.716846,"Exact"
0.6,6.9,124.562281,"Exact"
0.6,7,124.416435,"Exact"
0.6,7.1,124.278906,"Exact"
0.6,7.2,124.149298,"Exact"
0.6,7.3,124.027227,"Exact"
0.6,7.4,123.912319,"Exact"
0.6,7.5,123.804214,"Exact"
0.6,7.6,123.70256,"Exact"
0.6,7.7,123.607022,"Exact"
0.6,7.8,123.517275,"Exact"
0.6,7.9,123.433005,"Exact"
0.6,8,123.353916,"Exact"
0.6,8.1,123.279719,"Exact"
0.6,8.2,123.210142,"Exact"
0.6,8.3,123.144921,"Exact"
0.6,8.4,123.08381,"Exact"
0.6,8.5,123.026568,"Exact"
0.6,8.6,122.972971,"Exact"
0.6,8.7,122.922805,"Exact"
0.6,8.8,122.875864,"Exact"
0.6,8.9,122.831955,"Exact"
0.6,9,122.790897,"Exact"
0.6,9.1,122.752514,"Exact"
0.6,9.2,122.716643,"Exact"
0.6,9.3,122.68313,"Exact"
0.6,9.4,122.651827,"Exact"
0.6,9.5,122.622596,"Exact"
0.6,9.6,122.595308,"Exact"
0.6,9.7,122.569839,"Exact"
0.6,9.8,122.546074,"Exact"
0.6,9.9,122.523904,"Exact"
0.6,10,122.503226,"Exact"
0.7,0.8,127.027264,"Exact"
0.7,0.9,129.235827,"Exact"
0.7,1,131.214392,"Exact"
0.7,1.1,132.975541,"Exact"
0.7,1.2,134.531722,"Exact"
0.7,1.3,135.895213,"Exact"
0.7,1.4,137.078083,"Exact"
0.7,1.5,138.092162,"Exact"
0.7,1.6,138.949002,"Exact"
0.7,1.7,139.659857,"Exact"
0.7,1.8,140.235644,"Exact"
0.7,1.9,140.686926,"Exact"
0.7,2,141.023888,"Exact"
0.7,2.1,141.256317,"Exact"
0.7,2.2,141.393587,"Exact"
0.7,2.3,141.444647,"Exact"
0.7,2.4,141.418011,"Exact"
0.7,2.5,141.321752,"Exact"
0.7,2.6,141.163497,"Exact"
0.7,2.7,140.950429,"Exact"
0.7,2.8,140.689288,"Exact"
0.7,2.9,140.386375,"Exact"
0.7,3,140.047558,"Exact"
0.7,3.1,139.678284,"Exact"
0.7,3.2,139.283587,"Exact"
0.7,3.3,138.868102,"Exact"
0.7,3.4,138.436079,"Exact"
0.7,3.5,137.991398,"Exact"
0.7,3.6,137.537582,"Exact"
0.7,3.7,137.077819,"Exact"
0.7,3.8,136.614976,"Exact"
0.7,3.9,136.151617,"Exact"
0.7,4,135.690023,"Exact"
0.7,4.1,135.232208,"Exact"
0.7,4.2,134.779935,"Exact"
0.7,4.3,134.334738,"Exact"
0.7,4.4,133.897938,"Exact"
0.7,4.5,133.470655,"Exact"
0.7,4.6,133.053831,"Exact"
0.7,4.7,132.648241,"Exact"
0.7,4.8,132.25451,"Exact"
0.7,4.9,131.873125,"Exact"
0.7,5,131.504451,"Exact"
0.7,5.1,131.148742,"Exact"
0.7,5.2,130.806152,"Exact"
0.7,5.3,130.476751,"Exact"
0.7,5.4,130.160527,"Exact"
0.7,5.5,129.857403,"Exact"
0.7,5.6,129.567241,"Exact"
0.7,5.7,129.289855,"Exact"
0.7,5.8,129.025013,"Exact"
0.7,5.9,128.772447,"Exact"
0.7,6,128.531857,"Exact"
0.7,6.1,128.302922,"Exact"
0.7,6.2,128.085296,"Exact"
0.7,6.3,127.878621,"Exact"
0.7,6.4,127.682526,"Exact"
0.7,6.5,127.496633,"Exact"
0.7,6.6,127.320557,"Exact"
0.7,6.7,127.153914,"Exact"
0.7,6.8,126.996319,"Exact"
0.7,6.9,126.847389,"Exact"
0.7,7,126.706746,"Exact"
0.7,7.1,126.574017,"Exact"
0.7,7.2,126.448838,"Exact"
0.7,7.3,126.330851,"Exact"
0.7,7.4,126.21971,"Exact"
0.7,7.5,126.115075,"Exact"
0.7,7.6,126.01662,"Exact"
0.7,7.7,125.924028,"Exact"
0.7,7.8,125.836993,"Exact"
0.7,7.9,125.755222,"Exact"
0.7,8,125.678431,"Exact"
0.7,8.1,125.60635,"Exact"
0.7,8.2,125.538719,"Exact"
0.7,8.3,125.475289,"Exact"
0.7,8.4,125.415823,"Exact"
0.7,8.5,125.360096,"Exact"
0.7,8.6,125.30789,"Exact"
0.7,8.7,125.259002,"Exact"
0.7,8.8,125.213236,"Exact"
0.7,8.9,125.170408,"Exact"
0.7,9,125.13034,"Exact"
0.7,9.1,125.092868,"Exact"
0.7,9.2,125.057834,"Exact"
0.7,9.3,125.025088,"Exact"
0.7,9.4,124.99449,"Exact"
0.7,9.5,124.965906,"Exact"
0.7,9.6,124.939211,"Exact"
0.7,9.7,124.914287,"Exact"
0.7,9.8,124.891021,"Exact"
0.7,9.9,124.869309,"Exact"
0.7,10,124.849051,"Exact"
0.8,0.9,128.807576,"Exact"
0.8,1,130.809114,"Exact"
0.8,1.1,132.602556,"Exact"
0.8,1.2,134.199231,"Exact"
0.8,1.3,135.610363,"Exact"
0.8,1.4,136.847028,"Exact"
0.8,1.5,137.920123,"Exact"
0.8,1.6,138.840335,"Exact"
0.8,1.7,139.618107,"Exact"
0.8,1.8,140.26361,"Exact"
0.8,1.9,140.786721,"Exact"
0.8,2,141.196996,"Exact"
0.8,2.1,141.503651,"Exact"
0.8,2.2,141.715545,"Exact"
0.8,2.3,141.841162,"Exact"
0.8,2.4,141.888607,"Exact"
0.8,2.5,141.865589,"Exact"
0.8,2.6,141.779418,"Exact"
0.8,2.7,141.637003,"Exact"
0.8,2.8,141.444851,"Exact"
0.8,2.9,141.209066,"Exact"
0.8,3,140.935357,"Exact"
0.8,3.1,140.62904,"Exact"
0.8,3.2,140.295052,"Exact"
0.8,3.3,139.937954,"Exact"
0.8,3.4,139.561946,"Exact"
0.8,3.5,139.17088,"Exact"
0.8,3.6,138.768271,"Exact"
0.8,3.7,138.357316,"Exact"
0.8,3.8,137.940903,"Exact"
0.8,3.9,137.521632,"Exact"
0.8,4,137.101829,"Exact"
0.8,4.1,136.683562,"Exact"
0.8,4.2,136.26866,"Exact"
0.8,4.3,135.858722,"Exact"
0.8,4.4,135.455142,"Exact"
0.8,4.5,135.059118,"Exact"
0.8,4.6,134.671669,"Exact"
0.8,4.7,134.293653,"Exact"
0.8,4.8,133.925775,"Exact"
0.8,4.9,133.568603,"Exact"
0.8,5,133.222584,"Exact"
0.8,5.1,132.888052,"Exact"
0.8,5.2,132.565238,"Exact"
0.8,5.3,132.254289,"Exact"
0.8,5.4,131.955267,"Exact"
0.8,5.5,131.668168,"Exact"
0.8,5.6,131.392923,"Exact"
0.8,5.7,131.129412,"Exact"
0.8,5.8,130.877468,"Exact"
0.8,5.9,130.636883,"Exact"
0.8,6,130.407417,"Exact"
0.8,6.1,130.188802,"Exact"
0.8,6.2,129.980747,"Exact"
0.8,6.3,129.782942,"Exact"
0.8,6.4,129.595065,"Exact"
0.8,6.5,129.41678,"Exact"
0.8,6.6,129.247746,"Exact"
0.8,6.7,129.087617,"Exact"
